Ligand,Affinity
ligand_7077,-8.803
ligand_7078,-9.16
ligand_7079,-7.788
ligand_7080,-8.388
ligand_7081,-7.674
ligand_7082,-6.562
ligand_7083,-6.212
ligand_7084,-5.575
ligand_7085,-4.558
ligand_7086,-7.326
ligand_7087,-8.252
ligand_7088,-6.873
ligand_7089,-7.872
ligand_7090,-8.399
ligand_7091,-5.147
ligand_7092,-3.285
ligand_7093,-9.792
ligand_7094,-7.104
ligand_7095,-6.349
ligand_7096,-5.626
ligand_7097,-8.921
ligand_7098,-9.074
ligand_7099,-7.312
ligand_7100,-8.221
ligand_7101,-5.267
ligand_7102,-9.147
ligand_7103,-7.529
ligand_7104,-4.021
ligand_7105,-9.533
ligand_7106,-4.766
ligand_7107,-6.108
ligand_7108,-7.518
ligand_7109,-6.266
ligand_7110,-7.264
ligand_7111,-6.26
ligand_7112,-8.332
ligand_7113,-8.143
ligand_7114,-8.402
ligand_7115,-6.836
ligand_7116,-7.633
ligand_7117,-7.285
ligand_7118,-10.14
ligand_7119,-8.839
ligand_7120,-7.054
ligand_7121,-6.617
ligand_7122,-10.09
ligand_7123,-8.301
ligand_7124,-8.109
ligand_7125,-6.005
ligand_7126,-6.042
ligand_7127,-6.171
ligand_7128,-6.376
ligand_7129,-8.138
ligand_7130,-3.812
ligand_7131,-6.545
ligand_7132,-10.06
ligand_7133,-8.273
ligand_7134,-5.324
ligand_7135,-8.843
ligand_7136,-9.68
ligand_7137,-6.929
ligand_7138,-6.674
ligand_7139,-5.417
ligand_7140,-8.678
ligand_7141,-10.16
ligand_7142,-8.785
ligand_7143,-8.124
ligand_7144,-6.72
ligand_7145,-7.405
ligand_7146,-7.392
ligand_7147,-5.708
ligand_7148,-3.896
ligand_7149,-7.874
ligand_7150,-7.336
ligand_7151,-10.04
ligand_7152,-10.01
ligand_7153,-8.484
ligand_7154,-5.549
ligand_7155,-10.2
ligand_7156,-9.316
ligand_7157,-8.921
ligand_7158,-9.212
ligand_7159,-7.186
ligand_7160,-8.541
ligand_7161,-9.098
ligand_7162,-6.726
ligand_7163,-8.562
ligand_7164,-6.615
ligand_7165,-6.245
ligand_7166,-7.563
ligand_7167,-4
ligand_7168,-7.85
ligand_7169,-6.604
ligand_7170,-9.43
ligand_7171,-6.674
ligand_7172,-8.905
ligand_7173,-6.996
ligand_7174,-6.132
ligand_7175,-8.919
ligand_7176,-7.547
ligand_7177,-8.428
ligand_7178,-7.693
ligand_7179,-10.55
ligand_7180,-8.888
ligand_7181,-3.721
ligand_7182,-6.123
ligand_7183,-4.864
ligand_7184,-7.187
ligand_7185,-6.13
ligand_7186,-3.588
ligand_7187,-7.687
ligand_7188,-7.189
ligand_7189,-5.486
ligand_7190,-5.431
ligand_7191,-8.207
ligand_7192,-8.081
ligand_7193,-8.271
ligand_7194,-9.875
ligand_7195,-6.757
ligand_7196,-6.313
ligand_7197,-7.261
ligand_7198,-8.867
ligand_7199,-11.19
ligand_7200,-7.164
ligand_7201,-7.577
ligand_7202,-4.038
ligand_7203,-6.486
ligand_7204,-4.672
ligand_7205,-6.43
ligand_7206,-7.977
ligand_7207,-3.966
ligand_7208,-7.728
ligand_7209,-8.943
ligand_7210,-6.846
ligand_7211,-8.329
ligand_7212,-8.08
ligand_7213,-6.575
ligand_7214,-10.05
ligand_7215,-6.816
ligand_7216,-9.76
ligand_7217,-7.435
ligand_7218,-10.18
ligand_7219,-6.98
ligand_7220,-7.496
ligand_7221,-8.321
ligand_7222,-8.792
ligand_7223,-8.434
ligand_7224,-6.071
ligand_7225,-10.71
ligand_7226,-7.245
ligand_7227,-7.875
ligand_7228,-7
ligand_7229,-5.574
ligand_7230,-6.102
ligand_7231,-6.206
ligand_7232,-6.239
ligand_7233,-6.104
ligand_7234,-10.02
ligand_7235,-5.369
ligand_7236,-3.592
ligand_7237,-10.2
ligand_7238,-10.33
ligand_7239,-8.64
ligand_7240,-7.363
ligand_7241,-8.872
ligand_7242,-6.489
ligand_7243,-6.069
ligand_7244,-7.299
ligand_7245,-8.867
ligand_7246,-6.387
ligand_7247,-7.362
ligand_7248,-6.256
ligand_7249,-6.347
ligand_7250,-6.639
ligand_7251,-6.943
ligand_7252,-5.762
ligand_7253,-9.912
ligand_7254,-9.578
ligand_7255,-8.267
ligand_7256,-5.984
ligand_7257,-8.876
ligand_7258,-5.855
ligand_7259,-8.987
ligand_7260,-7.886
ligand_7261,-8.9
ligand_7262,-6.331
ligand_7263,-7.268
ligand_7264,-6.358
ligand_7265,-8.425
ligand_7266,-7.888
ligand_7267,-8.927
ligand_7268,-7.376
ligand_7269,-5.192
ligand_7270,-7.103
ligand_7271,-8.641
ligand_7272,-7.743
ligand_7273,-6.772
ligand_7274,-9.476
ligand_7275,-6.229
ligand_7276,-8.138
ligand_7277,-7.371
ligand_7278,-8.795
ligand_7279,-6.123
ligand_7280,-5.97
ligand_7281,-7.828
ligand_7282,-9.079
ligand_7283,-5.246
ligand_7284,-9.482
ligand_7285,-9.573
ligand_7286,-9.51
ligand_7287,-7.923
ligand_7288,-7.407
ligand_7289,-7.157
ligand_7290,-7.153
ligand_7291,-6.531
ligand_7292,-6.668
ligand_7293,-9.803
ligand_7294,-6.715
ligand_7295,-5.134
ligand_7296,-7.303
ligand_7297,-7.043
ligand_7298,-7.741
ligand_7299,-9.063
ligand_7300,-8.812
ligand_7301,-6.037
ligand_7302,-6.907
ligand_7303,-6.245
ligand_7304,-4.007
ligand_7305,-7.539
ligand_7306,-5.791
ligand_7307,-9.271
ligand_7308,-6.753
ligand_7309,-3.837
ligand_7310,-4.072
ligand_7311,-9.103
ligand_7312,-5.444
ligand_7313,-7.853
ligand_7314,-8.353
ligand_7315,-7.974
ligand_7316,-7.836
ligand_7317,-6.712
ligand_7318,-6.579
ligand_7319,-5.646
ligand_7320,-6.863
ligand_7321,-6.581
ligand_7322,-3.849
ligand_7323,-7.636
ligand_7324,-5.367
ligand_7325,-6.431
ligand_7326,-6.157
ligand_7327,-10.68
ligand_7328,-9.688
ligand_7329,-6.782
ligand_7330,-6.487
ligand_7331,-8.69
ligand_7332,-7.413
ligand_7333,-7.575
ligand_7334,-6.829
ligand_7335,-7.374
ligand_7336,-7.825
ligand_7337,-9.092
ligand_7338,-8.984
ligand_7339,-9.677
ligand_7340,-8.344
ligand_7341,-6.447
ligand_7342,-4.496
ligand_7343,-9.249
ligand_7344,-5.564
ligand_7345,-8.548
ligand_7346,-4.454
ligand_7347,-8.939
ligand_7348,-9.97
ligand_7349,-6.734
ligand_7350,-6.121
ligand_7351,-8.15
ligand_7352,-5.684
ligand_7353,-8.382
ligand_7354,-8.457
ligand_7355,-9.894
ligand_7356,-7.668
ligand_7357,-5.11
ligand_7358,-9.024
ligand_7359,-7.265
ligand_7360,-6.15
ligand_7361,-7.767
ligand_7362,-6.543
ligand_7363,-7.402
ligand_7364,-8.132
ligand_7365,-6.432
ligand_7366,-7.525
ligand_7367,-3.573
ligand_7368,-5.466
ligand_7369,-6.629
ligand_7370,-8.545
ligand_7371,-5.931
ligand_7372,-8.114
ligand_7373,-6.828
ligand_7374,-7.35
ligand_7375,-8.813
ligand_7376,-5.919
ligand_7377,-4.725
ligand_7378,-9.387
ligand_7379,-8.742
ligand_7380,-6.008
ligand_7381,-6.816
ligand_7382,-6.305
ligand_7383,-6.03
ligand_7384,-6.31
ligand_7385,-10.19
ligand_7386,-8.726
ligand_7387,-9.046
ligand_7388,-8.186
ligand_7389,-9.414
ligand_7390,-7.719
ligand_7391,-11.09
ligand_7392,-7.736
ligand_7393,-4.673
ligand_7394,-7.221
ligand_7395,-8.096
ligand_7396,-8.508
ligand_7397,-8.891
ligand_7398,-7.089
ligand_7399,-5.192
ligand_7400,-8.499
ligand_7401,-10.17
ligand_7402,-7.576
ligand_7403,-7.251
ligand_7404,-7.764
ligand_7405,-8.189
ligand_7406,-3.325
ligand_7407,-6.361
ligand_7408,-7.254
ligand_7409,-7.97
ligand_7410,-6.601
ligand_7411,-9.54
ligand_7412,-9.15
ligand_7413,-7.123
ligand_7414,-5.293
ligand_7415,-5.71
ligand_7416,-6.596
ligand_7417,-9.279
ligand_7418,-6.612
ligand_7419,-7.971
ligand_7420,-6.783
ligand_7421,-8.281
ligand_7422,-6.591
ligand_7423,-9.028
ligand_7424,-6.28
ligand_7425,-9.132
ligand_7426,-5.55
ligand_7427,-7.329
ligand_7428,-3.936
ligand_7429,-6.509
ligand_7430,-9.288
ligand_7431,-8.545
ligand_7432,-7.069
ligand_7433,-6.249
ligand_7434,-4.954
ligand_7435,-8.513
ligand_7436,-7.675
ligand_7437,-5.866
ligand_7438,-7.433
ligand_7439,-5.21
ligand_7440,-6.725
ligand_7441,-5.66
ligand_7442,-9.36
ligand_7443,-6.473
ligand_7444,-11.12
ligand_7445,-6.614
ligand_7446,-8.217
ligand_7447,-7.732
ligand_7448,-7.633
ligand_7449,-10.11
ligand_7450,-5.669
ligand_7451,-9.473
ligand_7452,-5.086
ligand_7453,-5.108
ligand_7454,-6.102
ligand_7455,-5.584
ligand_7456,-7.955
ligand_7457,-3.937
ligand_7458,-4.118
ligand_7459,-7.9
ligand_7460,-4.171
ligand_7461,-6.699
ligand_7462,-5.255
ligand_7463,-5.585
ligand_7464,-5.54
ligand_7465,-6.365
ligand_7466,-6.137
ligand_7467,-8.292
ligand_7468,-6.674
ligand_7469,-6.526
ligand_7470,-4.625
ligand_7471,-7.728
ligand_7472,-5.535
ligand_7473,-6.861
ligand_7474,-9.233
ligand_7475,-4.393
ligand_7476,-11.02
ligand_7477,-3.147
ligand_7478,-5.866
ligand_7479,-7.128
ligand_7480,-8.352
ligand_7481,-7.069
ligand_7482,-6.292
ligand_7483,-8.381
ligand_7484,-7.173
ligand_7485,-8.443
ligand_7486,-7.435
ligand_7487,-7.405
ligand_7488,-4.582
ligand_7489,-7.563
ligand_7490,-10.6
ligand_7491,-6.772
ligand_7492,-6.6
ligand_7493,-6.926
ligand_7494,-7.656
ligand_7495,-6.595
ligand_7496,-5.953
ligand_7497,-6.375
ligand_7498,-8.125
ligand_7499,-6.108
ligand_7500,-7.316
ligand_7501,-7.993
ligand_7502,-9.717
ligand_7503,-8.023
ligand_7504,-7.214
ligand_7505,-6.086
ligand_7506,-10.65
ligand_7507,-8.606
ligand_7508,-6.535
ligand_7509,-8.105
ligand_7510,-6.445
ligand_7511,-6.506
ligand_7512,-7.572
ligand_7513,-6.257
ligand_7514,-6.221
ligand_7515,-7.461
ligand_7516,-5.815
ligand_7517,-2.982
ligand_7518,-5.362
ligand_7519,-5.797
ligand_7520,-8.944
ligand_7521,-8.957
ligand_7522,-5.428
ligand_7523,-4.582
ligand_7524,-3.319
ligand_7525,-6.515
ligand_7526,-5.418
ligand_7527,-7.999
ligand_7528,-6.585
ligand_7529,-6.462
ligand_7530,-8.876
ligand_7531,-8.784
ligand_7532,-5.22
ligand_7533,-6.485
ligand_7534,-3.699
ligand_7535,-6.107
ligand_7536,-6.826
ligand_7537,-7.848
ligand_7538,-9.648
ligand_7539,-9.992
ligand_7540,-7.786
ligand_7541,-9.514
ligand_7542,-6.901
ligand_7543,-6.262
ligand_7544,-8.669
ligand_7545,-6.641
ligand_7546,-8.913
ligand_7547,-7.039
ligand_7548,-3.567
ligand_7549,-7.663
ligand_7550,-5.128
ligand_7551,-10.37
ligand_7552,-7.096
ligand_7553,-9.384
ligand_7554,-9.14
ligand_7555,-7.959
ligand_7556,-6.963
ligand_7557,-10.45
ligand_7558,-5.526
ligand_7559,-8.188
ligand_7560,-8.158
ligand_7561,-6.656
ligand_7562,-8.791
ligand_7563,-9.016
ligand_7564,-9.666
ligand_7565,-9.705
ligand_7566,-6.315
ligand_7567,-6.83
ligand_7568,-7.431
ligand_7569,-7.466
ligand_7570,-8.484
ligand_7571,-9.042
ligand_7572,-6.815
ligand_7573,-5.552
ligand_7574,-7.432
ligand_7575,-9.751
ligand_7576,-5.671
ligand_7577,-6.839
ligand_7578,-9.294
ligand_7579,-6.991
ligand_7580,-6.266
ligand_7581,-8.532
ligand_7582,-6.777
ligand_7583,-7.356
ligand_7584,-5.617
ligand_7585,-6.613
ligand_7586,-4.488
ligand_7587,-7.052
ligand_7588,-6.122
ligand_7589,-7.997
ligand_7590,-8.164
ligand_7591,-5.05
ligand_7592,-7.849
ligand_7593,-7.151
ligand_7594,-8.841
ligand_7595,-4.338
ligand_7596,-4.275
ligand_7597,-7.287
ligand_7598,-6.879
ligand_7599,-6.355
ligand_7600,-7.369
ligand_7601,-7.338
ligand_7602,-7.634
ligand_7603,-7.42
ligand_7604,-6.457
ligand_7605,-6.769
ligand_7606,-5.988
ligand_7607,-6.595
ligand_7608,-6.147
ligand_7609,-10.11
ligand_7610,-7.853
ligand_7611,-6.931
ligand_7612,-5.474
ligand_7613,-7.941
ligand_7614,-8.948
ligand_7615,-6.536
ligand_7616,-8.706
ligand_7617,-9.201
ligand_7618,-7.167
ligand_7619,-6.659
ligand_7620,-6.592
ligand_7621,-6.826
ligand_7622,-7.778
ligand_7623,-8.218
ligand_7624,-6.326
ligand_7625,-6.255
ligand_7626,-5.241
ligand_7627,-6.238
ligand_7628,-8.731
ligand_7629,-11.13
